id,is_humor,humor_rating,humor_mechanism,humor_target
tweet33730,0,0.0,irony,self-deprecating
tweet33731,0,0.0,reference,men
tweet33732,0,0.0,reference,professions
tweet33733,1,0.0,wordplay,lgbt
tweet33734,1,0.0,exaggeration,technology
tweet33735,1,0.0,irony,body shaming
tweet33736,0,0.0,absurd,self-deprecating
tweet33737,0,0.0,analogy,self-deprecating
tweet33738,0,0.0,reference,professions
tweet33739,0,0.0,reference,professions
tweet33740,1,0.0,irony,age
tweet33741,0,0.0,reference,professions
tweet33742,1,0.0,analogy,technology
tweet33743,1,0.0,absurd,self-deprecating
tweet33744,0,0.0,irony,self-deprecating
tweet33745,1,0.0,insults,self-deprecating
tweet33746,0,0.0,reference,self-deprecating
tweet33747,0,0.0,irony,professions
tweet33748,1,0.0,analogy,self-deprecating
tweet33749,0,0.0,absurd,professions
tweet33750,0,0.0,absurd,self-deprecating
tweet33751,0,0.0,absurd,professions
tweet33752,1,0.0,stereotype,age
tweet33753,0,0.0,stereotype,self-deprecating
tweet33754,0,0.0,parody,self-deprecating
tweet33755,0,0.0,reference,self-deprecating
tweet33756,1,0.0,irony,professions
tweet33757,1,0.0,stereotype,professions
tweet33758,0,0.0,parody,body shaming
tweet33759,0,0.0,parody,self-deprecating
tweet33760,1,0.0,absurd,professions
tweet33761,0,0.0,reference,self-deprecating
tweet33762,0,0.0,irony,self-deprecating
tweet33763,1,0.0,wordplay,ethnicity/origin
tweet33764,1,0.0,absurd,professions
tweet33765,0,0.0,reference,self-deprecating
tweet33766,0,0.0,absurd,self-deprecating
tweet33767,1,0.0,wordplay,professions
tweet33768,0,0.0,parody,self-deprecating
tweet33769,0,0.0,reference,self-deprecating
tweet33770,1,0.0,absurd,professions
tweet33771,0,0.0,reference,self-deprecating
tweet33772,0,0.0,parody,body shaming
tweet33773,1,0.0,misunderstanding,age
tweet33774,0,0.0,wordplay,technology
tweet33775,0,0.0,reference,self-deprecating
tweet33776,1,0.0,misunderstanding,professions
tweet33777,1,0.0,absurd,self-deprecating
tweet33778,0,0.0,absurd,self-deprecating
tweet33779,1,0.0,wordplay,lgbt
tweet33780,1,0.0,absurd,substance use
tweet33781,0,0.0,reference,self-deprecating
tweet33782,0,0.0,reference,professions
tweet33783,0,0.0,reference,self-deprecating
tweet33784,1,0.0,embarrassment,women
tweet33785,1,0.0,irony,professions
tweet33786,0,0.0,parody,professions
tweet33787,0,0.0,wordplay,professions
tweet33788,0,0.0,reference,self-deprecating
tweet33789,1,0.0,irony,family/relationships
tweet33790,1,0.0,exaggeration,body shaming
tweet33791,1,0.0,reference,professions
tweet33792,0,0.0,reference,self-deprecating
tweet33793,1,0.0,absurd,professions
tweet33794,1,0.0,exaggeration,professions
tweet33795,1,0.0,irony,professions
tweet33796,0,0.0,reference,self-deprecating
tweet33797,0,0.0,parody,self-deprecating
tweet33798,1,0.0,wordplay,family/relationships
tweet33799,1,0.0,irony,professions
tweet33800,1,0.0,absurd,body shaming
tweet33801,0,0.0,absurd,social status
tweet33802,1,0.0,parody,professions
tweet33803,0,0.0,absurd,self-deprecating
tweet33804,0,0.0,wordplay,self-deprecating
tweet33805,0,0.0,reference,substance use
tweet33806,0,0.0,reference,self-deprecating
tweet33807,0,0.0,absurd,professions
tweet33808,1,0.0,reference,professions
tweet33809,1,0.0,absurd,substance use
tweet33810,0,0.0,absurd,health
tweet33811,1,0.0,reference,age
tweet33812,0,0.0,absurd,self-deprecating
tweet33813,0,0.0,reference,self-deprecating
tweet33814,0,0.0,reference,self-deprecating
tweet33815,0,0.0,parody,self-deprecating
tweet33816,0,0.0,parody,self-deprecating
tweet33817,0,0.0,reference,professions
tweet33818,0,0.0,reference,self-deprecating
tweet33819,0,0.0,absurd,self-deprecating
tweet33820,0,0.0,exaggeration,family/relationships
tweet33821,0,0.0,absurd,age
tweet33822,0,0.0,absurd,professions
tweet33823,0,0.0,wordplay,professions
tweet33824,0,0.0,embarrassment,men
tweet33825,1,0.0,reference,professions
tweet33826,0,0.0,parody,self-deprecating
tweet33827,0,0.0,insults,lgbt
tweet33828,1,0.0,absurd,professions
tweet33829,1,0.0,reference,professions
tweet33830,0,0.0,absurd,self-deprecating
tweet33831,0,0.0,reference,technology
tweet33832,0,0.0,absurd,self-deprecating
tweet33833,0,0.0,unmasking,professions
tweet33834,1,0.0,absurd,self-deprecating
tweet33835,0,0.0,irony,self-deprecating
tweet33836,0,0.0,reference,technology
tweet33837,0,0.0,irony,self-deprecating
tweet33838,1,0.0,insults,professions
tweet33839,0,0.0,reference,self-deprecating
tweet33840,0,0.0,reference,self-deprecating
tweet33841,0,0.0,absurd,professions
tweet33842,0,0.0,absurd,lgbt
tweet33843,1,0.0,irony,self-deprecating
tweet33844,0,0.0,insults,body shaming
tweet33845,1,0.0,reference,body shaming
tweet33846,0,0.0,absurd,substance use
tweet33847,0,0.0,absurd,self-deprecating
tweet33848,0,0.0,reference,self-deprecating
tweet33849,0,0.0,reference,body shaming
tweet33850,0,0.0,absurd,self-deprecating
tweet33851,0,0.0,absurd,substance use
tweet33852,0,0.0,reference,self-deprecating
tweet33853,0,0.0,absurd,self-deprecating
tweet33854,0,0.0,reference,self-deprecating
tweet33855,1,0.0,reference,lgbt
tweet33856,1,0.0,misunderstanding,ethnicity/origin
tweet33857,0,0.0,reference,self-deprecating
tweet33858,0,0.0,embarrassment,age
tweet33859,0,0.0,analogy,self-deprecating
tweet33860,0,0.0,reference,self-deprecating
tweet33861,0,0.0,reference,self-deprecating
tweet33862,0,0.0,absurd,self-deprecating
tweet33863,0,0.0,analogy,self-deprecating
tweet33864,0,0.0,absurd,family/relationships
tweet33865,1,0.0,stereotype,substance use
tweet33866,1,0.0,reference,self-deprecating
tweet33867,0,0.0,irony,self-deprecating
tweet33868,1,0.0,stereotype,body shaming
tweet33869,0,0.0,absurd,substance use
tweet33870,1,0.0,wordplay,professions
tweet33871,1,0.0,unmasking,self-deprecating
tweet33872,0,0.0,absurd,age
tweet33873,0,0.0,absurd,professions
tweet33874,0,0.0,reference,self-deprecating
tweet33875,0,0.0,wordplay,professions
tweet33876,0,0.0,wordplay,self-deprecating
tweet33877,0,0.0,reference,self-deprecating
tweet33878,1,0.0,absurd,lgbt
tweet33879,1,0.0,parody,professions
tweet33880,0,0.0,exaggeration,body shaming
tweet33881,0,0.0,exaggeration,body shaming
tweet33882,0,0.0,reference,professions
tweet33883,0,0.0,absurd,self-deprecating
tweet33884,1,0.0,parody,self-deprecating
tweet33885,1,0.0,unmasking,self-deprecating
tweet33886,1,0.0,unmasking,age
tweet33887,0,0.0,absurd,professions
tweet33888,0,0.0,stereotype,age
tweet33889,0,0.0,absurd,self-deprecating
tweet33890,0,0.0,absurd,self-deprecating
tweet33891,1,0.0,irony,ethnicity/origin
tweet33892,1,0.0,stereotype,body shaming
tweet33893,1,0.0,analogy,ethnicity/origin
tweet33894,1,0.0,misunderstanding,professions
tweet33895,0,0.0,absurd,self-deprecating
tweet33896,1,0.0,insults,body shaming
tweet33897,0,0.0,absurd,self-deprecating
tweet33898,0,0.0,reference,women
tweet33899,0,0.0,wordplay,lgbt
tweet33900,0,0.0,absurd,self-deprecating
tweet33901,0,0.0,absurd,self-deprecating
tweet33902,0,0.0,reference,self-deprecating
tweet33903,0,0.0,parody,professions
tweet33904,0,0.0,reference,self-deprecating
tweet33905,1,0.0,misunderstanding,age
tweet33906,1,0.0,absurd,self-deprecating
tweet33907,0,0.0,reference,self-deprecating
tweet33908,0,0.0,absurd,self-deprecating
tweet33909,1,0.0,embarrassment,body shaming
tweet33910,0,0.0,reference,self-deprecating
tweet33911,1,0.0,wordplay,professions
tweet33912,1,0.0,stereotype,professions
tweet33913,1,0.0,irony,body shaming
tweet33914,0,0.0,absurd,professions
tweet33915,1,0.0,wordplay,professions
tweet33916,1,0.0,absurd,self-deprecating
tweet33917,0,0.0,absurd,self-deprecating
tweet33918,0,0.0,stereotype,women
tweet33919,0,0.0,wordplay,professions
tweet33920,0,0.0,stereotype,professions
tweet33921,0,0.0,parody,self-deprecating
tweet33922,1,0.0,irony,age
tweet33923,0,0.0,absurd,self-deprecating
tweet33924,0,0.0,absurd,professions
tweet33925,0,0.0,absurd,self-deprecating
tweet33926,0,0.0,wordplay,professions
tweet33927,0,0.0,reference,professions
tweet33928,1,0.0,irony,professions
tweet33929,0,0.0,absurd,self-deprecating
tweet33930,0,0.0,absurd,self-deprecating
tweet33931,0,0.0,parody,self-deprecating
tweet33932,0,0.0,absurd,self-deprecating
tweet33933,0,0.0,reference,self-deprecating
tweet33934,0,0.0,wordplay,professions
tweet33935,1,0.0,reference,self-deprecating
tweet33936,0,0.0,absurd,self-deprecating
tweet33937,0,0.0,parody,self-deprecating
tweet33938,1,0.0,parody,women
tweet33939,1,0.0,stereotype,body shaming
tweet33940,0,0.0,absurd,self-deprecating
tweet33941,0,0.0,exaggeration,age
tweet33942,0,0.0,wordplay,self-deprecating
tweet33943,0,0.0,reference,self-deprecating
tweet33944,0,0.0,wordplay,lgbt
tweet33945,0,0.0,exaggeration,professions
tweet33946,1,0.0,unmasking,family/relationships
tweet33947,1,0.0,wordplay,family/relationships
tweet33948,1,0.0,reference,age
tweet33949,0,0.0,wordplay,self-deprecating
tweet33950,0,0.0,absurd,substance use
tweet33951,0,0.0,wordplay,self-deprecating
tweet33952,0,0.0,wordplay,body shaming
tweet33953,0,0.0,reference,self-deprecating
tweet33954,0,0.0,absurd,professions
tweet33955,0,0.0,reference,self-deprecating
tweet33956,0,0.0,stereotype,body shaming
tweet33957,1,0.0,reference,professions
tweet33958,0,0.0,absurd,self-deprecating
tweet33959,0,0.0,absurd,professions
tweet33960,0,0.0,wordplay,professions
tweet33961,1,0.0,unmasking,professions
tweet33962,1,0.0,reference,professions
tweet33963,0,0.0,reference,self-deprecating
tweet33964,0,0.0,misunderstanding,self-deprecating
tweet33965,1,0.0,reference,self-deprecating
tweet33966,1,0.0,absurd,professions
tweet33967,0,0.0,reference,self-deprecating
tweet33968,0,0.0,absurd,self-deprecating
tweet33969,0,0.0,reference,self-deprecating
tweet33970,0,0.0,wordplay,family/relationships
tweet33971,1,0.0,parody,self-deprecating
tweet33972,0,0.0,absurd,body shaming
tweet33973,0,0.0,wordplay,health
tweet33974,0,0.0,reference,self-deprecating
tweet33975,0,0.0,reference,lgbt
tweet33976,1,0.0,wordplay,professions
tweet33977,1,0.0,misunderstanding,professions
tweet33978,1,0.0,stereotype,professions
tweet33979,1,0.0,wordplay,body shaming
tweet33980,0,0.0,reference,self-deprecating
tweet33981,1,0.0,misunderstanding,professions
tweet33982,1,0.0,absurd,lgbt
tweet33983,0,0.0,absurd,lgbt
tweet33984,0,0.0,stereotype,professions
tweet33985,0,0.0,reference,self-deprecating
tweet33986,0,0.0,absurd,self-deprecating
tweet33987,0,0.0,absurd,self-deprecating
tweet33988,1,0.0,exaggeration,women
tweet33989,0,0.0,absurd,substance use
tweet33990,1,0.0,stereotype,age
tweet33991,0,0.0,exaggeration,self-deprecating
tweet33992,0,0.0,reference,self-deprecating
tweet33993,1,0.0,embarrassment,body shaming
tweet33994,0,0.0,reference,self-deprecating
tweet33995,0,0.0,reference,self-deprecating
tweet33996,0,0.0,reference,self-deprecating
tweet33997,0,0.0,wordplay,substance use
tweet33998,0,0.0,parody,self-deprecating
tweet33999,1,0.0,wordplay,family/relationships
tweet34000,0,0.0,parody,self-deprecating
tweet34001,1,0.0,embarrassment,body shaming
tweet34002,0,0.0,absurd,self-deprecating
tweet34003,1,0.0,absurd,family/relationships
tweet34004,0,0.0,unmasking,self-deprecating
tweet34005,1,0.0,wordplay,ethnicity/origin
tweet34006,0,0.0,wordplay,body shaming
tweet34007,1,0.0,wordplay,family/relationships
tweet34008,0,0.0,reference,self-deprecating
tweet34009,0,0.0,absurd,self-deprecating
tweet34010,0,0.0,exaggeration,self-deprecating
tweet34011,0,0.0,irony,self-deprecating
tweet34012,0,0.0,absurd,self-deprecating
tweet34013,0,0.0,reference,self-deprecating
tweet34014,1,0.0,absurd,self-deprecating
tweet34015,0,0.0,absurd,professions
tweet34016,0,0.0,reference,professions
tweet34017,1,0.0,stereotype,lgbt
tweet34018,0,0.0,parody,self-deprecating
tweet34019,0,0.0,embarrassment,family/relationships
tweet34020,0,0.0,analogy,self-deprecating
tweet34021,0,0.0,reference,self-deprecating
tweet34022,1,0.0,absurd,lgbt
tweet34023,0,0.0,reference,professions
tweet34024,0,0.0,analogy,self-deprecating
tweet34025,1,0.0,stereotype,women
tweet34026,0,0.0,parody,self-deprecating
tweet34027,0,0.0,absurd,self-deprecating
tweet34028,1,0.0,wordplay,professions
tweet34029,0,0.0,reference,self-deprecating
tweet34030,0,0.0,parody,professions
tweet34031,0,0.0,absurd,health
tweet34032,1,0.0,absurd,professions
tweet34033,0,0.0,parody,self-deprecating
tweet34034,1,0.0,absurd,professions
tweet34035,0,0.0,absurd,self-deprecating
tweet34036,1,0.0,stereotype,age
tweet34037,0,0.0,stereotype,women
tweet34038,0,0.0,absurd,professions
tweet34039,1,0.0,unmasking,substance use
tweet34040,0,0.0,reference,self-deprecating
tweet34041,0,0.0,analogy,self-deprecating
tweet34042,0,0.0,wordplay,self-deprecating
tweet34043,1,0.0,irony,family/relationships
tweet34044,1,0.0,absurd,self-deprecating
tweet34045,0,0.0,wordplay,body shaming
tweet34046,0,0.0,reference,self-deprecating
tweet34047,0,0.0,wordplay,self-deprecating
tweet34048,0,0.0,parody,self-deprecating
tweet34049,0,0.0,reference,professions
tweet34050,0,0.0,absurd,self-deprecating
tweet34051,1,0.0,reference,self-deprecating
tweet34052,0,0.0,absurd,professions
tweet34053,0,0.0,absurd,self-deprecating
tweet34054,0,0.0,parody,self-deprecating
tweet34055,0,0.0,absurd,self-deprecating
tweet34056,0,0.0,analogy,body shaming
tweet34057,0,0.0,wordplay,self-deprecating
tweet34058,0,0.0,reference,self-deprecating
tweet34059,0,0.0,exaggeration,self-deprecating
tweet34060,0,0.0,reference,self-deprecating
tweet34061,0,0.0,embarrassment,body shaming
tweet34062,1,0.0,absurd,self-deprecating
tweet34063,1,0.0,reference,social status
tweet34064,0,0.0,absurd,substance use
tweet34065,1,0.0,unmasking,professions
tweet34066,0,0.0,reference,self-deprecating
tweet34067,0,0.0,reference,professions
tweet34068,1,0.0,embarrassment,body shaming
tweet34069,0,0.0,analogy,self-deprecating
tweet34070,0,0.0,reference,self-deprecating
tweet34071,1,0.0,embarrassment,body shaming
tweet34072,0,0.0,reference,self-deprecating
tweet34073,1,0.0,analogy,body shaming
tweet34074,1,0.0,stereotype,men
tweet34075,1,0.0,irony,body shaming
tweet34076,0,0.0,wordplay,self-deprecating
tweet34077,0,0.0,irony,self-deprecating
tweet34078,1,0.0,analogy,self-deprecating
tweet34079,1,0.0,unmasking,professions
tweet34080,1,0.0,absurd,family/relationships
tweet34081,0,0.0,irony,age
tweet34082,1,0.0,absurd,professions
tweet34083,0,0.0,parody,body shaming
tweet34084,1,0.0,absurd,social status
tweet34085,1,0.0,insults,women
tweet34086,0,0.0,parody,technology
tweet34087,0,0.0,parody,professions
tweet34088,0,0.0,wordplay,age
tweet34089,0,0.0,reference,professions
tweet34090,0,0.0,exaggeration,self-deprecating
tweet34091,0,0.0,parody,self-deprecating
tweet34092,1,0.0,stereotype,body shaming
tweet34093,0,0.0,absurd,self-deprecating
tweet34094,0,0.0,absurd,self-deprecating
tweet34095,1,0.0,misunderstanding,age
tweet34096,1,0.0,insults,body shaming
tweet34097,0,0.0,irony,self-deprecating
tweet34098,1,0.0,unmasking,lgbt
tweet34099,0,0.0,absurd,self-deprecating
tweet34100,0,0.0,wordplay,professions
tweet34101,0,0.0,wordplay,professions
tweet34102,0,0.0,unmasking,self-deprecating
tweet34103,0,0.0,absurd,professions
tweet34104,0,0.0,parody,self-deprecating
tweet34105,0,0.0,absurd,self-deprecating
tweet34106,0,0.0,reference,technology
tweet34107,0,0.0,reference,self-deprecating
tweet34108,0,0.0,absurd,self-deprecating
tweet34109,1,0.0,misunderstanding,age
tweet34110,0,0.0,reference,self-deprecating
tweet34111,0,0.0,reference,self-deprecating
tweet34112,1,0.0,exaggeration,professions
tweet34113,1,0.0,stereotype,self-deprecating
tweet34114,1,0.0,wordplay,professions
tweet34115,1,0.0,reference,men
tweet34116,0,0.0,absurd,family/relationships
tweet34117,1,0.0,misunderstanding,body shaming
tweet34118,1,0.0,wordplay,professions
tweet34119,0,0.0,exaggeration,men
tweet34120,1,0.0,reference,self-deprecating
tweet34121,1,0.0,wordplay,professions
tweet34122,1,0.0,parody,professions
tweet34123,0,0.0,reference,self-deprecating
tweet34124,0,0.0,stereotype,technology
tweet34125,0,0.0,reference,self-deprecating
tweet34126,0,0.0,reference,self-deprecating
tweet34127,0,0.0,irony,lgbt
tweet34128,1,0.0,misunderstanding,substance use
tweet34129,0,0.0,parody,self-deprecating
tweet34130,1,0.0,exaggeration,social status
tweet34131,1,0.0,exaggeration,ethnicity/origin
tweet34132,0,0.0,absurd,self-deprecating
tweet34133,0,0.0,absurd,family/relationships
tweet34134,0,0.0,analogy,men
tweet34135,0,0.0,wordplay,professions
tweet34136,0,0.0,reference,self-deprecating
tweet34137,0,0.0,absurd,self-deprecating
tweet34138,1,0.0,reference,men
tweet34139,0,0.0,wordplay,body shaming
tweet34140,0,0.0,reference,self-deprecating
tweet34141,1,0.0,absurd,family/relationships
tweet34142,0,0.0,wordplay,self-deprecating
tweet34143,1,0.0,stereotype,women
tweet34144,0,0.0,reference,self-deprecating
tweet34145,0,0.0,reference,professions
tweet34146,1,0.0,irony,technology
tweet34147,1,0.0,misunderstanding,age
tweet34148,0,0.0,absurd,self-deprecating
tweet34149,0,0.0,reference,professions
tweet34150,1,0.0,unmasking,professions
tweet34151,0,0.0,reference,age
tweet34152,0,0.0,irony,self-deprecating
tweet34153,1,0.0,irony,professions
tweet34154,0,0.0,reference,professions
tweet34155,0,0.0,absurd,religion
tweet34156,1,0.0,misunderstanding,professions
tweet34157,0,0.0,absurd,substance use
tweet34158,0,0.0,wordplay,professions
tweet34159,1,0.0,irony,age
tweet34160,1,0.0,unmasking,social status
tweet34161,0,0.0,reference,body shaming
tweet34162,1,0.0,insults,age
tweet34163,0,0.0,reference,professions
tweet34164,1,0.0,absurd,substance use
tweet34165,0,0.0,absurd,substance use
tweet34166,1,0.0,unmasking,age
tweet34167,1,0.0,stereotype,ethnicity/origin
tweet34168,1,0.0,wordplay,professions
tweet34169,0,0.0,absurd,technology
tweet34170,1,0.0,irony,professions
tweet34171,0,0.0,reference,self-deprecating
tweet34172,0,0.0,reference,self-deprecating
tweet34173,0,0.0,reference,technology
tweet34174,0,0.0,reference,professions
tweet34175,1,0.0,parody,professions
tweet34176,0,0.0,wordplay,professions
tweet34177,1,0.0,wordplay,body shaming
tweet34178,0,0.0,insults,professions
tweet34179,1,0.0,absurd,religion
tweet34180,0,0.0,absurd,self-deprecating
tweet34181,0,0.0,absurd,self-deprecating
tweet34182,1,0.0,parody,social status
tweet34183,1,0.0,absurd,age
tweet34184,0,0.0,parody,self-deprecating
tweet34185,1,0.0,unmasking,age
tweet34186,1,0.0,analogy,self-deprecating
tweet34187,0,0.0,absurd,professions
tweet34188,0,0.0,reference,professions
tweet34189,1,0.0,parody,body shaming
tweet34190,1,0.0,unmasking,professions
tweet34191,1,0.0,irony,technology
tweet34192,0,0.0,absurd,self-deprecating
tweet34193,0,0.0,parody,professions
tweet34194,1,0.0,unmasking,religion
tweet34195,1,0.0,analogy,professions
tweet34196,0,0.0,parody,professions
tweet34197,0,0.0,absurd,substance use
tweet34198,0,0.0,absurd,self-deprecating
tweet34199,0,0.0,absurd,self-deprecating
tweet34200,0,0.0,analogy,self-deprecating
tweet34201,1,0.0,insults,technology
tweet34202,1,0.0,misunderstanding,age
tweet34203,0,0.0,unmasking,lgbt
tweet34204,0,0.0,reference,age
tweet34205,0,0.0,absurd,social status
